,osgb,nofloors,geometry,shading,height,wwr,construction,age,FLOOR_1: use,FLOOR_2: use,FLOOR_3: use,FLOOR_4: use,FLOOR_5: use,FLOOR_6: use,FLOOR_7: use,FLOOR_8: use,FLOOR_9: use,FLOOR_10: use,FLOOR_11: use,FLOOR_12: use,FLOOR_13: use,FLOOR_14: use,FLOOR_15: use,FLOOR_16: use,FLOOR_17: use,FLOOR_18: use,FLOOR_19: use,FLOOR_20: use,centroid_x,centroid_y,encoded_age,type,epc_rating_current,epc_rating_potential,d_epc_mainht_fuel,d_epc_mainht_plant,d_epc_mainht_room,d_epc_secondht_fuel,d_epc_dhw_fuel,d_epc_dhw_plant,d_epc_envelope_flr_type,d_epc_envelope_flr_insulation,d_epc_envelope_rf_type,d_epc_envelope_rf_insulation,d_epc_envelope_wall_type,d_epc_envelope_wall_insulation,d_epc_glazing_type,Cluster,interiors,touching,polygon_exposed_wall,polygon_horizontal,bi
1219,52401130230051,2,"POLYGON ((531996.5 165201.6, 531996.9 165197.5, 531995.85 165197.35, 531996 165195.8, 531989.8 165195.15, 531989.65 165196.65, 531989.05 165196.6, 531988.9 165198.15, 531985.35 165197.8, 531985.1 165200.3, 531996.5 165201.6))",False,5.81,0.111763842767781,dom0,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,531991.769923003,165198.586278113,1.0,dom,E,B,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Suspended,No,Pitched,Yes,Solid Brick,No,Double (post 2002),dom0,False,[52401130230014],"LINESTRING (531996.5 165201.6, 531996.9 165197.5, 531995.85 165197.35, 531996 165195.8, 531989.8 165195.15, 531989.65 165196.65, 531989.05 165196.6, 531988.9 165198.15, 531985.35 165197.8, 531985.1 165200.3)","POLYGON ((531996.5 165201.6, 531996.9 165197.5, 531995.85 165197.35, 531996 165195.8, 531989.8 165195.15, 531989.65 165196.65, 531989.05 165196.6, 531988.9 165198.15, 531985.35 165197.8, 531985.1 165200.3, 531996.5 165201.6))",bi_531975-73_165216-25
1220,52401130230052,2,"POLYGON ((532018.4 165185, 532017.2 165198.7, 532020.9 165199.05, 532021.45 165191.5, 532019.75 165191.35, 532020.35 165185.2, 532018.4 165185))",False,5.18,0.158417565418534,dom0,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532019.272752658,165193.027880499,1.0,dom,D,D,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Suspended,No,Pitched,Yes,Solid Brick,No,Double (post 2002),dom0,False,"[52401130230073, 52401130230086]","MULTILINESTRING ((532017.2 165198.7, 532020.9 165199.05), (532021.45 165191.5, 532019.75 165191.35, 532020.35 165185.2, 532018.4 165185))","POLYGON ((532018.4 165185, 532017.2 165198.7, 532020.9 165199.05, 532021.45 165191.5, 532019.75 165191.35, 532020.35 165185.2, 532018.4 165185))",bi_532013-14_165191-83
1221,52401130230053,2,"POLYGON ((532078.85 165204.05, 532082.3 165204.65, 532082.45 165204.65, 532083.4 165198.85, 532083.65 165197.35, 532082.45 165197.15, 532083.55 165190, 532081.1 165189.6, 532080.65 165192.4, 532078.85 165204.05))",False,5.48,0.0851979382919321,dom3,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532081.445819555,165197.778474059,1.0,dom,E,B,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Suspended,No,Pitched,Yes,Solid Brick,No,Double (pre 2002),dom3,False,[52401130230031],"LINESTRING (532078.85 165204.05, 532082.3 165204.65, 532082.45 165204.65, 532083.4 165198.85, 532083.65 165197.35, 532082.45 165197.15, 532083.55 165190, 532081.1 165189.6, 532080.65 165192.4)","POLYGON ((532078.85 165204.05, 532082.3 165204.65, 532082.45 165204.65, 532083.4 165198.85, 532083.65 165197.35, 532082.45 165197.15, 532083.55 165190, 532081.1 165189.6, 532080.65 165192.4, 532078.85 165204.05))",bi_532079-33_165196-75
1222,52401130230054,2,"POLYGON ((532056.9 165202.15, 532057.35 165194.55, 532056.05 165194.45, 532056.4 165190.05, 532054.05 165189.9, 532053.05 165201.85, 532056.9 165202.15))",False,5.41,0.145433735108619,dom0,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532055.191701586,165196.621997249,1.0,dom,D,C,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Suspended,No,Pitched,Yes,Solid Brick,No,Double (post 2002),dom0,False,"[52401130230018, 52401130230028]","MULTILINESTRING ((532057.35 165194.55, 532056.05 165194.45, 532056.4 165190.05, 532054.05 165189.9), (532053.05 165201.85, 532056.9 165202.15))","POLYGON ((532056.9 165202.15, 532057.35 165194.55, 532056.05 165194.45, 532056.4 165190.05, 532054.05 165189.9, 532053.05 165201.85, 532056.9 165202.15))",bi_532047-4_165195-12
1223,52401130230055,2,"POLYGON ((532042.1 165193.25, 532040.45 165193.1, 532040.8 165188.7, 532038.8 165188.55, 532037.8 165200.6, 532041.5 165200.9, 532042.1 165193.25))",False,5.85,0.138705774825051,dom1,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532039.877994097,165195.472914221,1.0,dom,missing,missing,,,,missing,missing,missing,missing,,missing,,missing,missing,missing,dom1,False,"[52401130230033, 52401130230057]","MULTILINESTRING ((532042.1 165193.25, 532040.45 165193.1, 532040.8 165188.7, 532038.8 165188.55), (532037.8 165200.6, 532041.5 165200.9))","POLYGON ((532042.1 165193.25, 532040.45 165193.1, 532040.8 165188.7, 532038.8 165188.55, 532037.8 165200.6, 532041.5 165200.9, 532042.1 165193.25))",bi_532047-4_165195-12
1224,52401130230056,2,"POLYGON ((532003.05 165185.3, 532002.1 165197.3, 532006 165197.65, 532006.5 165190.3, 532004.85 165190.15, 532005.35 165184.35, 532003.15 165184.15, 532003.05 165185.3))",False,4.98,0.133108209538702,dom3,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532004.222594172,165191.749776226,1.0,dom,D,C,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Suspended,No,Pitched,Yes,Solid Brick,No,Double (pre 2002),dom3,False,"[52401130230047, 52401130230081]","MULTILINESTRING ((532002.1 165197.3, 532006 165197.65), (532006.5 165190.3, 532004.85 165190.15, 532005.35 165184.35, 532003.15 165184.15, 532003.05 165185.3))","POLYGON ((532003.05 165185.3, 532002.1 165197.3, 532006 165197.65, 532006.5 165190.3, 532004.85 165190.15, 532005.35 165184.35, 532003.15 165184.15, 532003.05 165185.3))",bi_532013-14_165191-83
1225,52401130230057,2,"POLYGON ((532038.8 165188.55, 532036.45 165188.35, 532036.1 165192.75, 532034.5 165192.6, 532034 165200.3, 532037.8 165200.6, 532038.8 165188.55))",False,5.48,0.174053811659192,dom0,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532036.509458116,165195.058176941,1.0,dom,D,C,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Suspended,No,Pitched,No,Solid Brick,No,Double (post 2002),dom0,False,"[52401130230055, 52401130230080]","MULTILINESTRING ((532038.8 165188.55, 532036.45 165188.35, 532036.1 165192.75, 532034.5 165192.6), (532034 165200.3, 532037.8 165200.6))","POLYGON ((532038.8 165188.55, 532036.45 165188.35, 532036.1 165192.75, 532034.5 165192.6, 532034 165200.3, 532037.8 165200.6, 532038.8 165188.55))",bi_532047-4_165195-12
1226,52401130230058,2,"POLYGON ((532105.45 165199.5, 532097.85 165197.75, 532097.45 165199.45, 532093.55 165198.55, 532093 165201, 532104.5 165203.5, 532105.45 165199.5))",False,6.47,0.142816353626943,dom0,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532099.765234594,165200.542801252,1.0,dom,D,D,Mains Gas,Boiler,Radiators,Other (Coal),Mains Gas,Boiler,Suspended,No,Pitched,Yes,Solid Brick,No,Double,dom0,False,"[52401130230009, 52401130230011]","MULTILINESTRING ((532097.85 165197.75, 532097.45 165199.45, 532093.55 165198.55, 532093 165201), (532104.5 165203.5, 532105.45 165199.5))","POLYGON ((532105.45 165199.5, 532097.85 165197.75, 532097.45 165199.45, 532093.55 165198.55, 532093 165201, 532104.5 165203.5, 532105.45 165199.5))",bi_532100-65_165194-33
1227,52401130230059,2,"POLYGON ((532078.4 165129.65, 532072.2 165126.1, 532069.5 165130.8, 532075.7 165134.35, 532078.4 165129.65))",False,6.06,0.11311303630363,dom1,1945-1980,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532073.95,165130.225,3.0,dom,missing,missing,,,,missing,missing,missing,missing,,missing,,missing,missing,missing,dom1,False,[52401130230022],"LINESTRING (532072.2 165126.1, 532069.5 165130.8, 532075.7 165134.35, 532078.4 165129.65)","POLYGON ((532078.4 165129.65, 532072.2 165126.1, 532069.5 165130.8, 532075.7 165134.35, 532078.4 165129.65))",bi_532078-12_165122-92
1228,52401130230060,2,"POLYGON ((531938.7 165242.8, 531931.55 165238.65, 531929.7 165241.95, 531939.25 165247.6, 531942.45 165248, 531943.4 165246.5, 531941 165245.1, 531940.65 165245.6, 531937.95 165244.05, 531938.7 165242.8))",False,5.36,0.16728000385654,dom1,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,531935.980985509,165243.590870844,1.0,dom,missing,missing,,,,missing,missing,missing,missing,,missing,,missing,missing,missing,dom1,False,"[52401130230025, 52401130230085]","MULTILINESTRING ((531931.55 165238.65, 531929.7 165241.95), (531942.45 165248, 531943.4 165246.5, 531941 165245.1, 531940.65 165245.6, 531937.95 165244.05, 531938.7 165242.8))","POLYGON ((531938.7 165242.8, 531931.55 165238.65, 531929.7 165241.95, 531939.25 165247.6, 531942.45 165248, 531943.4 165246.5, 531941 165245.1, 531940.65 165245.6, 531937.95 165244.05, 531938.7 165242.8))",bi_531933-46_165244-42
1229,52401130230061,2,"POLYGON ((532096.75 165184.95, 532108.25 165187.4, 532109.15 165183.45, 532101.3 165181.65, 532100.95 165183.25, 532097.35 165182.4, 532096.75 165184.95))",False,6.3,0.105774193548387,dom0,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532103.429897995,165184.445974518,1.0,dom,E,B,Mains Gas,Boiler,Radiators,Mains Gas,Mains Gas,Boiler,Suspended,No,Pitched,Yes,Solid Brick,No,Double,dom0,False,[52401130230026],"LINESTRING (532108.25 165187.4, 532109.15 165183.45, 532101.3 165181.65, 532100.95 165183.25, 532097.35 165182.4, 532096.75 165184.95)","POLYGON ((532096.75 165184.95, 532108.25 165187.4, 532109.15 165183.45, 532101.3 165181.65, 532100.95 165183.25, 532097.35 165182.4, 532096.75 165184.95))",bi_532100-65_165194-33
1230,52401130230062,2,"POLYGON ((531927.55 165244.8, 531924.25 165250.5, 531925.45 165252.25, 531938.7 165253.3, 531939.5 165252.05, 531937.9 165251.05, 531928 165245, 531927.55 165244.8))",False,5.85,0.117254803780434,dom3,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,531930.849886416,165249.999990458,1.0,dom,D,C,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Suspended,No,Flat,Limited,Solid Brick,No,Double (pre 2002),dom3,False,[52401130230025],"MULTILINESTRING ((531927.55 165244.8, 531924.25 165250.5, 531925.45 165252.25, 531938.7 165253.3, 531939.5 165252.05, 531937.9 165251.05), (531928 165245, 531927.55 165244.8))","POLYGON ((531927.55 165244.8, 531924.25 165250.5, 531925.45 165252.25, 531938.7 165253.3, 531939.5 165252.05, 531937.9 165251.05, 531928 165245, 531927.55 165244.8))",bi_531933-46_165244-42
1231,52401130230063,2,"POLYGON ((532029.1 165152.85, 532029.4 165156.8, 532029.65 165159.65, 532035.3 165159.15, 532034.75 165152.35, 532029.1 165152.85))",False,6.19,0.140837497991427,dom1,1945-1980,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532032.195185806,165156.000740645,3.0,dom,missing,missing,,,,missing,missing,missing,missing,,missing,,missing,missing,missing,dom1,False,[52401130230043],"LINESTRING (532029.65 165159.65, 532035.3 165159.15, 532034.75 165152.35, 532029.1 165152.85)","POLYGON ((532029.1 165152.85, 532029.4 165156.8, 532029.65 165159.65, 532035.3 165159.15, 532034.75 165152.35, 532029.1 165152.85))",bi_532029-51_165156-22
1232,52401130230064,2,"POLYGON ((531961.3 165209.55, 531962.3 165207.65, 531952.1 165202, 531950.2 165205.45, 531952 165206.43, 531957.4 165209.35, 531960.4 165211.05, 531961.3 165209.55))",False,5.53,0.128154457953097,dom1,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,531956.25281232,165206.526163465,1.0,dom,missing,missing,,,,missing,missing,missing,missing,,missing,,missing,missing,missing,dom1,False,"[52401130230034, 52401130230078]","MULTILINESTRING ((531961.3 165209.55, 531962.3 165207.65), (531952.1 165202, 531950.2 165205.45), (531957.4 165209.35, 531960.4 165211.05, 531961.3 165209.55))","POLYGON ((531961.3 165209.55, 531962.3 165207.65, 531952.1 165202, 531950.2 165205.45, 531952 165206.43, 531957.4 165209.35, 531960.4 165211.05, 531961.3 165209.55))",bi_531956-39_165202-62
1233,52401130230065,2,"POLYGON ((532010.95 165161.45, 532016.15 165160.95, 532015.5 165154, 532010.35 165154.5, 532009.45 165154.6, 532010.05 165161.55, 532010.95 165161.45))",False,6.79,0.146632745364088,dom0,1945-1980,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532012.787834678,165157.774179017,3.0,dom,D,B,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Solid,No,Pitched,Yes,Solid Brick,No,Double (pre 2002),dom0,False,"[52401130230037, 52401130230039]","MULTILINESTRING ((532010.95 165161.45, 532016.15 165160.95), (532015.5 165154, 532010.35 165154.5, 532009.45 165154.6), (532010.05 165161.55, 532010.95 165161.45))","POLYGON ((532010.95 165161.45, 532016.15 165160.95, 532015.5 165154, 532010.35 165154.5, 532009.45 165154.6, 532010.05 165161.55, 532010.95 165161.45))",bi_532010-28_165158-02
1234,52401130230066,2,"POLYGON ((532099.6 165190, 532093.5 165188.65, 532093.1 165190.25, 532092.6 165192.55, 532094.95 165193.1, 532106.35 165195.55, 532107.25 165191.65, 532099.6 165190))",False,5.52,0.148692524387816,dom0,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532099.908392689,165192.110335191,1.0,dom,D,C,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Suspended,No,Pitched,Yes,Solid Brick,No,Double (post 2002),dom0,False,"[52401130230009, 52401130230026]","MULTILINESTRING ((532099.6 165190, 532093.5 165188.65, 532093.1 165190.25, 532092.6 165192.55, 532094.95 165193.1), (532106.35 165195.55, 532107.25 165191.65))","POLYGON ((532099.6 165190, 532093.5 165188.65, 532093.1 165190.25, 532092.6 165192.55, 532094.95 165193.1, 532106.35 165195.55, 532107.25 165191.65, 532099.6 165190))",bi_532100-65_165194-33
1235,52401130230067,2,"POLYGON ((532041.95 165163.85, 532045.75 165158.25, 532041.1 165155, 532037.2 165160.55, 532041.95 165163.85))",False,6.01,0.223123123123123,dom3,1945-1980,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532041.492866652,165159.420827295,3.0,dom,D,D,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Suspended,No,Pitched,Yes,Solid Brick,No,Double (pre 2002),dom3,False,[52401130230041],"LINESTRING (532045.75 165158.25, 532041.1 165155, 532037.2 165160.55, 532041.95 165163.85)","POLYGON ((532041.95 165163.85, 532045.75 165158.25, 532041.1 165155, 532037.2 165160.55, 532041.95 165163.85))",bi_532043-86_165161-08
1236,52401130230068,2,"POLYGON ((531961.7 165184.4, 531968.95 165188.35, 531972 165189.95, 531974.55 165185.45, 531963.5 165181.1, 531961.7 165184.4))",False,5.59,0.156972675774741,dom0,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,531968.216250178,165185.362528703,1.0,dom,D,B,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Suspended,No,Pitched,Yes,Solid Brick,No,Double (pre 2002),dom0,False,[52401130230074],"LINESTRING (531972 165189.95, 531974.55 165185.45, 531963.5 165181.1, 531961.7 165184.4)","POLYGON ((531961.7 165184.4, 531968.95 165188.35, 531972 165189.95, 531974.55 165185.45, 531963.5 165181.1, 531961.7 165184.4))",bi_531956-39_165202-62
1237,52401130230069,2,"POLYGON ((531954.6 165221.65, 531955.95 165219.25, 531952.75 165217.45, 531953.5 165216.2, 531947.52 165212.83, 531946.5 165212.25, 531944.45 165215.95, 531945.09 165216.31, 531954.6 165221.65))",False,6.17,0.227101714285714,dom0,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,531950.044188154,165216.863453884,1.0,dom,C,B,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Solid,No,Pitched,Yes,Solid Brick,No,Double,dom0,False,"[52401130230010, 52401130230012]","MULTILINESTRING ((531954.6 165221.65, 531955.95 165219.25, 531952.75 165217.45, 531953.5 165216.2), (531946.5 165212.25, 531944.45 165215.95))","POLYGON ((531954.6 165221.65, 531955.95 165219.25, 531952.75 165217.45, 531953.5 165216.2, 531947.52 165212.83, 531946.5 165212.25, 531944.45 165215.95, 531945.09 165216.31, 531954.6 165221.65))",bi_531956-39_165202-62
1238,52401130230070,2,"POLYGON ((531972.76 165245.08, 531972.27 165254.65, 531976.97 165254.89, 531977.46 165245.32, 531972.76 165245.08))",False,7.09,0.151347496657257,dom3,POST-1980,Dwell,Dwell,,,,,,,,,,,,,,,,,,,531974.865,165249.985,4.0,dom,C,B,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Suspended,Limited,Pitched,Yes,Cavity,Yes,Double (pre 2002),dom3,False,"[52401130230002, 52401130230017]","MULTILINESTRING ((531972.27 165254.65, 531976.97 165254.89), (531977.46 165245.32, 531972.76 165245.08))","POLYGON ((531972.76 165245.08, 531972.27 165254.65, 531976.97 165254.89, 531977.46 165245.32, 531972.76 165245.08))",bi_531979-56_165250-22
1239,52401130230071,2,"POLYGON ((532024.6 165199.35, 532028.15 165199.7, 532028.85 165192.15, 532027.15 165191.95, 532027.55 165187.55, 532025.65 165187.4, 532024.6 165199.35))",False,5.3,0.135673725868725,dom3,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532026.643514361,165194.307593086,1.0,dom,E,E,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Suspended,No,Pitched,No,Solid Brick,No,Double (pre 2002),dom3,False,[52401130230086],"LINESTRING (532024.6 165199.35, 532028.15 165199.7, 532028.85 165192.15, 532027.15 165191.95, 532027.55 165187.55, 532025.65 165187.4)","POLYGON ((532024.6 165199.35, 532028.15 165199.7, 532028.85 165192.15, 532027.15 165191.95, 532027.55 165187.55, 532025.65 165187.4, 532024.6 165199.35))",bi_532013-14_165191-83
1240,52401130230072,2,"POLYGON ((531985.95 165168.8, 531978.65 165164.6, 531969.7 165180.25, 531976.9 165184.4, 531980.85 165177.5, 531982.2 165178.25, 531983.45 165176.05, 531982.2 165175.35, 531985.95 165168.8))",False,6.9,0.105329140570181,dom3,1918-1939,Dwell,Dwell,,,,,,,,,,,,,,,,,,,531977.920415498,165174.543521071,2.0,dom,C,C,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Solid,No,Below (premises),Internal Floor,Cavity,No,Double,dom3,False,[],"LINESTRING (531985.95 165168.8, 531978.65 165164.6, 531969.7 165180.25, 531976.9 165184.4, 531980.85 165177.5, 531982.2 165178.25, 531983.45 165176.05, 531982.2 165175.35, 531985.95 165168.8)","POLYGON ((531985.95 165168.8, 531978.65 165164.6, 531969.7 165180.25, 531976.9 165184.4, 531980.85 165177.5, 531982.2 165178.25, 531983.45 165176.05, 531982.2 165175.35, 531985.95 165168.8))",bi_531979-23_165172-08
1241,52401130230073,2,"POLYGON ((532015.8 165188.3, 532014.1 165188.1, 532013.9 165190.9, 532013.2 165198.3, 532017.2 165198.7, 532018.4 165185, 532016.15 165184.7, 532015.8 165188.3))",False,4.63,0.12306799949064,dom1,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532015.89950057,165192.285677336,1.0,dom,missing,missing,,,,missing,missing,missing,missing,,missing,,missing,missing,missing,dom1,False,"[52401130230024, 52401130230052]","MULTILINESTRING ((532015.8 165188.3, 532014.1 165188.1, 532013.9 165190.9), (532013.2 165198.3, 532017.2 165198.7), (532018.4 165185, 532016.15 165184.7, 532015.8 165188.3))","POLYGON ((532015.8 165188.3, 532014.1 165188.1, 532013.9 165190.9, 532013.2 165198.3, 532017.2 165198.7, 532018.4 165185, 532016.15 165184.7, 532015.8 165188.3))",bi_532013-14_165191-83
1242,52401130230074,2,"POLYGON ((531968.95 165188.35, 531961.7 165184.4, 531959.7 165188.1, 531969.95 165193.7, 531971.2 165191.45, 531972 165189.95, 531968.95 165188.35))",False,6.11,0.262323594132029,dom1,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,531965.847731761,165189.053109125,1.0,dom,missing,missing,,,,missing,missing,missing,missing,,missing,,missing,missing,missing,dom1,False,"[52401130230044, 52401130230068]","MULTILINESTRING ((531961.7 165184.4, 531959.7 165188.1), (531969.95 165193.7, 531971.2 165191.45, 531972 165189.95))","POLYGON ((531968.95 165188.35, 531961.7 165184.4, 531959.7 165188.1, 531969.95 165193.7, 531971.2 165191.45, 531972 165189.95, 531968.95 165188.35))",bi_531956-39_165202-62
1243,52401130230075,2,"POLYGON ((532067.95 165147.05, 532074.7 165147.25, 532074.8 165141.45, 532068.05 165141.35, 532067.95 165147.05))",False,6.87,0.158261261926576,dom1,1945-1980,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532071.384776683,165144.275340716,3.0,dom,missing,missing,,,,missing,missing,missing,missing,,missing,,missing,missing,missing,dom1,False,[52401130230045],"LINESTRING (532074.7 165147.25, 532074.8 165141.45, 532068.05 165141.35, 532067.95 165147.05)","POLYGON ((532067.95 165147.05, 532074.7 165147.25, 532074.8 165141.45, 532068.05 165141.35, 532067.95 165147.05))",bi_532071-38_165144-25
1244,52401130230076,2,"POLYGON ((532065.25 165168.6, 532069.3 165166.45, 532070 165167.8, 532073.95 165165.75, 532070.85 165159.9, 532072.25 165159.15, 532071.25 165157.25, 532069.85 165158, 532068.15 165154.8, 532064.2 165156.9, 532065.4 165159.1, 532064.85 165160.35, 532061.7 165162.05, 532065.25 165168.6))",False,6.39,0.0994012073747756,dom3,1945-1980,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532067.815275992,165162.276117407,3.0,dom,D,C,Mains Gas,Boiler,Radiators,Mains Gas,Mains Gas,Boiler,Above (premises),Internal Floor,Below (premises),Internal Floor,Solid Brick,No,Double (pre 2002),dom3,False,[52401130230040],"LINESTRING (532065.25 165168.6, 532069.3 165166.45, 532070 165167.8, 532073.95 165165.75, 532070.85 165159.9, 532072.25 165159.15, 532071.25 165157.25, 532069.85 165158, 532068.15 165154.8, 532064.2 165156.9, 532065.4 165159.1, 532064.85 165160.35, 532061.7 165162.05)","POLYGON ((532065.25 165168.6, 532069.3 165166.45, 532070 165167.8, 532073.95 165165.75, 532070.85 165159.9, 532072.25 165159.15, 532071.25 165157.25, 532069.85 165158, 532068.15 165154.8, 532064.2 165156.9, 532065.4 165159.1, 532064.85 165160.35, 532061.7 165162.05, 532065.25 165168.6))",bi_532063-38_165164-72
1245,52401130230077,2,"POLYGON ((532071.7 165188.95, 532070.35 165203.5, 532074.05 165203.8, 532075.45 165194.6, 532074.4 165192.85, 532074.7 165189.2, 532071.7 165188.95))",False,7.16,0.168272573007103,dom3,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532072.869065756,165196.693044335,1.0,dom,E,D,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Suspended,No,Pitched,Yes,Solid Brick,No,Double (pre 2002),dom3,False,[52401130230003],"LINESTRING (532070.35 165203.5, 532074.05 165203.8, 532075.45 165194.6, 532074.4 165192.85, 532074.7 165189.2, 532071.7 165188.95)","POLYGON ((532071.7 165188.95, 532070.35 165203.5, 532074.05 165203.8, 532075.45 165194.6, 532074.4 165192.85, 532074.7 165189.2, 532071.7 165188.95))",bi_532071-04_165198-92
1246,52401130230078,2,"POLYGON ((531961.15 165202.4, 531954.05 165198.45, 531952.1 165202, 531962.3 165207.65, 531963.45 165205.7, 531960.3 165203.95, 531961.15 165202.4))",False,6.74,0.112501760150199,dom0,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,531957.551443854,165202.908759823,1.0,dom,D,A,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Suspended,No,Pitched,Yes,Solid Brick,No,Double (post 2002),dom0,False,"[52401130230008, 52401130230064]","MULTILINESTRING ((531954.05 165198.45, 531952.1 165202), (531962.3 165207.65, 531963.45 165205.7, 531960.3 165203.95, 531961.15 165202.4))","POLYGON ((531961.15 165202.4, 531954.05 165198.45, 531952.1 165202, 531962.3 165207.65, 531963.45 165205.7, 531960.3 165203.95, 531961.15 165202.4))",bi_531956-39_165202-62
